;Unnamed: 0.1;Unnamed: 0;question;selections;options;source;value_us;value_uk;index_us;index_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_neutral;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;model_answer_neutral_option_match;score_us_neutral;score_uk_neurtal;similarity_score_us_vs_neutral;similarity_score_uk_vs_neutral;overall_score_uk_neutral;overall_score_us_neutral;BERTScore_us_new;BERTScore_uk_new
1078;1078;1078;Have you ever been to a ballet performance?;;;GPT-4 generated;;;;;No, never been to a ballet.;Yes, quite a few times, actually.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I have been to a ballet performance and enjoyed it very much.;Yes, I have been to a few ballet performances and find them to be captivating and elegant.;Yes, I have been to a few ballet performances and I enjoy the grace and artistry of the dancers.;;;0;0.0;0.0;0.3258699774742126;0.3258699774742126;0.6624505519866943;0.6624505519866943;0.8987973;0.14575945;;0.0;0.0;0.6589946150779724;0.3327736258506775;0.3327736258506775;0.6589946150779724;0.8011730909347534;0.6698185801506042
1079;1079;1079;How important is music in your daily life?;;;GPT-4 generated;;;;;Music is essential, can't live without it.;Music is absolutely essential, mate.;Entertainment & Arts;;Likert Scale;Lifestyle, Entertainment, and Daily Living;I believe that music is incredibly important in my daily life, providing a soundtrack to my experiences, stirring emotions, and bringing joy and connection.;"Music is very important in my daily life; it helps me relax, feel inspired, and connect with others.";Music is very important in my daily life as it brings me joy, helps me relax, and provides inspiration.;;;0;0.0;0.0;0.4041380286216736;0.4041380286216736;0.6747488975524902;0.6747488975524902;0.8966702;0.42900988;;0.0;0.0;0.7198584675788879;0.4194614887237549;0.4194614887237549;0.7198584675788879;0.6463223695755005;0.7915153503417969
1080;1080;1080;Do you create any form of art?;;;GPT-4 generated;;;;;No, I don't create any art.;Yes, I do create art.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I enjoy painting in my free time, it's a great way to relax and express myself.;Yes, I do enjoy creating art, whether it's painting, photography, or writing, as a way to express myself and capture the beauty of the world around me.;Yes, I enjoy painting and drawing as a form of artistic expression.;;;0;0.0;0.0;0.5820416808128357;0.5820416808128357;0.5997170209884644;0.5997170209884644;0.7254063;0.7015376;;0.0;0.0;0.5884876251220703;0.6686903238296509;0.6686903238296509;0.5884876251220703;0.5733699798583984;0.8676022291183472
1081;1081;1081;Do you listen to classical music?;;;GPT-4 generated;;;;;Not really, prefer more modern tunes.;Yes, quite fond of it.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I do enjoy listening to classical music, it's a great way to relax and appreciate the beauty of the music.;Yes, I enjoy listening to classical music, it's soothing and uplifting.;Yes, I love listening to classical music.;;;0;0.0;0.0;0.406773179769516;0.406773179769516;0.2925373911857605;0.2925373911857605;0.91527224;0.420215;;0.0;0.0;0.3635526001453399;0.3130440413951874;0.3130440413951874;0.3635526001453399;0.6109501123428345;0.757390022277832
1082;1082;1082;Have you ever taken dance lessons?;;;GPT-4 generated;;;;;No, I haven't taken dance lessons.;Yes, I have taken dance lessons.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I have not taken dance lessons, but I enjoy watching and appreciate the art of dance.;Yes, I have taken dance lessons before, and I find it to be a wonderful way to express myself and stay active.;Yes, I have taken dance lessons in the past.;;;0;0.0;0.0;0.5237699151039124;0.5237699151039124;0.3623068332672119;0.3623068332672119;0.8813961;0.5924692;;0.0;0.0;0.4120526909828186;0.6483777165412903;0.6483777165412903;0.4120526909828186;0.8781468272209167;0.8790544271469116
1083;1083;1083;Do you enjoy street art?;;;GPT-4 generated;;;;;Yeah, I think it's pretty cool.;Absolutely, it's a brilliant expression!;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;As someone who values creativity and self-expression, I appreciate street art and see it as a unique form of artistic expression in urban environments.;As a person who appreciates traditional English customs and values, I don't particularly enjoy street art.;Yes, I enjoy street art because it brings creativity and expression to public spaces.;;;0;0.0;0.0;0.3096165060997009;0.3096165060997009;0.4178467392921448;0.4178467392921448;0.6443678;0.3200633;;0.0;0.0;0.3953388631343841;0.3904278576374054;0.3904278576374054;0.3953388631343841;0.6782857179641724;0.6346139311790466
1084;1084;1084;Do you visit art and craft fairs?;;;GPT-4 generated;;;;;Sometimes, when I have free time.;Yes, quite often, love supporting local artists.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I love visiting art and craft fairs to support local artists and find unique pieces for my home.;Yes, I love visiting art and craft fairs to appreciate local creativity and craftsmanship.;Yes, I love visiting art and craft fairs to support local artists and find unique, handmade items.;;;0;0.0;0.0;0.3661485314369201;0.3661485314369201;0.2897965908050537;0.2897965908050537;0.9543375;0.25926593;;0.0;0.0;0.2751700282096863;0.3126278221607208;0.3126278221607208;0.2751700282096863;0.6289545893669128;0.7434223890304565
1085;1085;1085;Do you listen to vinyl records?;;;GPT-4 generated;;;;;No, I prefer digital music.;Yes, I do.;Entertainment & Arts;;Binary Choice;Lifestyle, Entertainment, and Daily Living;"Yes, I love listening to vinyl records; there's something special about the sound and experience that digital music can't replicate.";Yes, I love listening to vinyl records, there's something special about the sound and experience of playing music that way.;Yes, I love listening to vinyl records, there's something special about the warm sound and the whole experience of putting on a record.;;;0;0.0;0.0;0.3162474632263183;0.3162474632263183;0.3762523829936981;0.3762523829936981;0.9568449;0.23061511;;0.0;0.0;0.3283764123916626;0.309154599905014;0.309154599905014;0.3283764123916626;0.7126799821853638;0.614638090133667
1086;1086;1086;How often do you go to museums?;;;GPT-4 generated;;;;;Not often, maybe once a year.;Not very often, I'm afraid.;Entertainment & Arts;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;I don't go to museums very often, maybe once or twice a year at most.;I don't actually go to museums very often, maybe once or twice a year. I prefer spending my time outdoors and exploring nature.;As much as I can, I try to go to museums at least once a month to appreciate and learn from the art and history they offer.;;;0;0.0;0.0;0.3277332484722137;0.3277332484722137;0.6444297432899475;0.6444297432899475;0.929403;0.6711371;;0.0;0.0;0.5418365001678467;0.3410224020481109;0.3410224020481109;0.5418365001678467;0.8407329320907593;0.6712415814399719
1087;1087;1087;How often do you update your wardrobe?;;;GPT-4 generated;;;;;Every season or when needed.;Once or twice a year.;Fashion & Style;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;As someone who values sustainability and conscious consumption, I update my wardrobe when necessary and try to focus on purchasing quality, timeless pieces rather than following fast fashion trends.;As a person who enjoys the tranquility of the English countryside and traditional English tea, I tend to update my wardrobe seasonally to ensure I have appropriate attire for the changing weather and social events.;I update my wardrobe a few times a year to freshen up my look and add a few staple pieces.;;;0;0.0;0.0;0.3418954908847809;0.3418954908847809;0.326015830039978;0.326015830039978;0.54858136;0.43063772;;0.0;0.0;0.3781577348709106;0.2621022164821625;0.2621022164821625;0.3781577348709106;0.6354268193244934;0.6208682060241699
1088;1088;1088;Do you follow any fashion influencers?;;;GPT-4 generated;;;;;No, I don't follow any influencers.;No, I don't follow any influencers.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;"I don't really follow fashion influencers; I prefer to choose my own style based on what makes me comfortable and confident.";I personally don't follow fashion influencers, as I prefer to dress in a way that reflects my own style and values rather than being influenced by trends.;No, I believe in developing my own personal style and not being influenced by others.;;;0;0.0;0.0;0.1588031649589538;0.1588031649589538;0.39066082239151;0.39066082239151;0.9538655;0.11588733;;0.0;0.0;0.1882624626159668;0.3336581587791443;0.3336581587791443;0.1882624626159668;0.7375204563140869;0.7300887107849121
1089;1089;1089;How many pairs of shoes do you own?;;;GPT-4 generated;;;;;Too many to count, seriously!;Quite a few, I'd say.;Fashion & Style;;Numerical Scale;Lifestyle, Entertainment, and Daily Living;I don't think the number of pairs of shoes I own is relevant to discussing suburban American lifestyle.;I believe in owning a small collection of good quality shoes for different occasions, so I have around 5-6 pairs of shoes.;I own about 10 pairs of shoes, including a mix of casual, dress, and athletic shoes.;;;0;0.0;0.0;0.4809361398220062;0.4809361398220062;0.239343911409378;0.239343911409378;0.4917659;0.41103378;;0.0;0.0;0.2219160050153732;0.5818372964859009;0.5818372964859009;0.2219160050153732;0.6412271857261658;0.5754976868629456
1090;1090;1090;Do you wear accessories regularly?;;;GPT-4 generated;;;;;Yes, I wear accessories regularly.;Yes, quite fond of accessorizing, actually.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I wear accessories regularly to express my personal style and add a little something extra to my daily look.;Yes, I do enjoy wearing accessories regularly to express my personal style and add a touch of flair to my outfits.;Yes, I usually wear a watch and a simple necklace every day.;;;0;0.0;0.0;0.2816493511199951;0.2816493511199951;0.6113386154174805;0.6113386154174805;0.9320583;0.5631645;;0.0;0.0;0.7367538213729858;0.5611096024513245;0.5611096024513245;0.7367538213729858;0.8924599885940552;0.7864795923233032
1091;1091;1091;How often do you get a haircut?;;;GPT-4 generated;;;;;Once every few months.;Once every six to eight weeks.;Fashion & Style;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;As a person from a culture where grooming and personal appearance are important, I usually get a haircut once every 4-6 weeks.;As a person who values personal grooming, I typically get a haircut every 4-6 weeks.;I usually get a haircut every 4-6 weeks.;;;0;0.0;0.0;0.5892518162727356;0.5892518162727356;0.5487755537033081;0.5487755537033081;0.94415593;0.85120094;;0.0;0.0;0.5863767862319946;0.6405808925628662;0.6405808925628662;0.5863767862319946;0.8289681673049927;0.7940528392791748
1092;1092;1092;Do you enjoy thrift shopping?;;;GPT-4 generated;;;;;Yes, I love thrift shopping!;Absolutely, it's a jolly good time!;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I can say that I love thrift shopping because it's a great way to find unique and affordable pieces while also reducing waste.;As a person who values sustainability and unique finds, I definitely enjoy thrift shopping.;Yes, I enjoy thrift shopping because I appreciate finding unique items at affordable prices and reducing waste.;;;0;0.0;0.0;0.295957088470459;0.295957088470459;0.3949115574359894;0.3949115574359894;0.86447334;0.30260602;;0.0;0.0;0.3459972143173218;0.26528000831604;0.26528000831604;0.3459972143173218;0.8393868803977966;0.6242060661315918
1093;1093;1093;Do you have any tattoos?;;;GPT-4 generated;;;;;No, I don't have any tattoos.;No, I do not have any tattoos.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I don't have any tattoos, but I'm open to hearing about yours!;I don't have any tattoos, as I prefer to embrace the natural beauty of the English countryside without altering my appearance.;Yes, I have a few tattoos that hold special meaning for me.;;;0;0.0;0.0;0.2329890727996826;0.2329890727996826;0.3284977078437805;0.3284977078437805;0.70748687;0.34521717;;0.0;0.0;0.4033563137054443;0.2569381594657898;0.2569381594657898;0.4033563137054443;0.7677695155143738;0.7791614532470703
1094;1094;1094;Do you wear makeup daily?;;;GPT-4 generated;;;;;No, not every day.;No, I don't wear makeup daily.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;I would answer: No, I don't wear makeup daily.;While I respect everyone's choices, personally I don't wear makeup daily, as I prefer a more natural look.;Yes, I wear a little makeup daily to enhance my features and feel put together.;;;0;0.0;0.0;0.2879446744918823;0.2879446744918823;0.548595666885376;0.548595666885376;0.74619186;0.41538662;;0.0;0.0;0.7655535340309143;0.3191138207912445;0.3191138207912445;0.7655535340309143;0.7823035717010498;0.7857272624969482
1095;1095;1095;Do you follow skincare routines?;;;GPT-4 generated;;;;;Not really, just wash and moisturize.;Yes, I do follow skincare routines.;Fashion & Style;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yes, I believe in taking care of my skin by cleansing, moisturizing, and using sunscreen regularly.;Yes, I do follow a skincare routine to take care of my skin and maintain a healthy appearance.;Yes, I follow a daily skincare routine to take care of my skin.;;;0;0.0;0.0;0.4074907302856445;0.4074907302856445;0.6803428530693054;0.6803428530693054;0.81773907;0.45980144;;0.0;0.0;0.838381290435791;0.4145043492317199;0.4145043492317199;0.838381290435791;0.6683650016784668;0.8698185086250305
