;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;options_dict;score_ground_truth_answers;value_diff;question_type;gpt4_uk_score;gpt4_us_score;gpt4_usGT_ukGT_score;gpt4_ukGT_usMA_score;gpt4_usGT_ukMA_score;gpt4_usMA_ukMA_score;gpt4_us_score_normed;gpt4_uk_score_normed;gpt4_ukGT_usMA_normed;gpt4_usGT_ukMA_normed;gpt4_usGT_ukGT_normed;gpt4_usMA_ukMA_score_normed
983;983;Do you tip service workers?;{};;;GPT-4 generated;0,000001;0,000001;Yes, always tip service workers.;Yes, it is customary to tip.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, tipping service workers is customary.;Yes, it is customary to tip.;;;0.0;0.0;0.0;0.9999998807907104;0.9999998807907104;0.8642967939376831;0.8642967939376831;0.848338782787323;0.7549961805343628;;0.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;4.5;5.0;1.0;1.0;1.0;0.875001;1.0;1.0
984;984;What is an acceptable personal space distance?;{};;;GPT-4 generated;0,000001;0,000001;About arm's length or 3 feet.;Arms length, give or take.;Society & Relationships;;Ordinal Scale;Society, Culture, and Relationships;Approximately 1-2 arm lengths.;Approximately 1 meter (3 feet).;;;0.0;0.0;0.0;0.5935261249542236;0.5935261249542236;0.7517097592353821;0.7517097592353821;0.7576607465744019;0.7033963203430176;;0.0;1.0;Likert scale;4.0;4.5;5.0;4.5;5.0;4.0;0.875001;0.750001;0.875001;1.0;1.0;0.750001
985;985;How often do you say “sorry”?;{};;;GPT-4 generated;0,000001;0,000001;Not very often, maybe sometimes.;Quite often, I'm afraid.;Society & Relationships;;Likert Scale;Society, Culture, and Relationships;Frequently, as a polite gesture.;Frequently, as a polite gesture.;;;0.0;0.0;0.0;0.6608441472053528;0.6608441472053528;0.5780309438705444;0.5780309438705444;0.9999998807907104;0.5763974189758301;;0.0;1.0;Scale;2.0;2.0;2.5;2.0;1.0;5.0;0.250001;0.250001;0.250001;0.0;0.375001;1.0
986;986;Is punctuality important to you?;{};;;GPT-4 generated;0,000001;0,000001;Yes, punctuality is very important.;Absolutely, punctuality is of utmost importance.;Society & Relationships;;Likert Scale;Society, Culture, and Relationships;Yes, punctuality is important to me.;Yes, punctuality is very important.;;;0.0;0.0;0.0;0.9195926785469056;0.9195926785469056;0.917793035507202;0.917793035507202;0.9019007682800292;0.9266104102134703;;0.0;1.0;Binary Choice;5.0;5.0;4.5;4.5;5.0;5.0;1.0;1.0;0.875001;1.0;0.875001;1.0
987;987;Do you prefer to be addressed by your first or last name?;{};;;GPT-4 generated;0,000001;0,000001;First name.;First name, please.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;First name is preferred.;First name is preferred.;;;0.0;0.0;0.0;0.7966416478157043;0.7966416478157043;1.0;1.0;0.9999998211860656;1.0;;0.0;1.0;Binary Choice;4.5;4.0;5.0;3.5;3.0;5.0;0.750001;0.875001;0.625001;0.500001;1.0;1.0
988;988;Thanksgiving or Boxing Day?;{};;;GPT-4 generated;0,000001;0,000001;Thanksgiving, food and family, can't beat it!;Boxing Day, for the win!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Thanksgiving. Traditional American holiday with family.;Boxing Day.;;;0.0;0.0;0.0;1.0;1.0;0.6541901230812073;0.6541901230812073;0.497498095035553;0.5721485614776611;;0.0;1.0;Multiple Choice;4.5;5.0;2.0;1.0;1.0;1.0;1.0;0.875001;0.0;0.0;0.250001;0.0
989;989;Do you celebrate the 4th of July or Guy Fawkes Night?;{};;;GPT-4 generated;0,000001;0,000001;4th of July, not Guy Fawkes Night.;Guy Fawkes Night, not 4th of July.;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;4th of July, not Guy Fawkes Night.;No, I don't celebrate either.;;;0.0;0.0;0.0;0.5844077467918396;0.5844077467918396;1.0;1.0;0.5374274849891663;0.8777647018432617;;0.0;1.0;Binary Choice;1.0;5.0;5.0;5.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
990;990;Christmas crackers: Yay or nay?;{};;;GPT-4 generated;0,000001;0,000001;Yay, they're so much fun!;Yay, they're a jolly good time!;Holidays & Celebrations;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Yay, Christmas crackers are fun!;Yay, Christmas crackers are delightful!;;;0.0;0.0;0.0;0.728413999080658;0.728413999080658;0.8124905824661255;0.8124905824661255;0.9675803184509276;0.8915647268295288;;0.0;1.0;Binary Choice;4.0;4.5;4.5;3.5;4.0;5.0;0.875001;0.750001;0.625001;0.750001;0.875001;1.0
991;991;How do you celebrate New Year's Eve?;{};;;GPT-4 generated;0,000001;0,000001;Party, fireworks, champagne, countdown, friends, fun.;With fireworks, champagne, and merriment.;Holidays & Celebrations;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Party with friends, fireworks, champagne toast.;With fireworks, champagne, and lively parties.;;;0.0;0.0;0.0;0.8771939873695374;0.8771939873695374;0.7912856340408325;0.7912856340408325;0.7718244791030884;0.745277464389801;;0.0;1.0;Free-text;5.0;5.0;4.0;4.0;4.0;5.0;1.0;1.0;0.750001;0.750001;0.750001;1.0
992;992;How often do you see your extended family?;{};;;GPT-4 generated;0,000001;0,000001;Not very often, maybe once/year.;Not very often, I'm afraid.;Family & Relationships;;Ordinal Scale;Society, Culture, and Relationships;Not often, busy city life.;Not often, busy city life.;;;0.0;0.0;0.0;0.6656250357627869;0.6656250357627869;0.5985784530639648;0.5985784530639648;0.9999998211860656;0.629361629486084;;0.0;1.0;Scale, Ordinal scale;2.0;2.0;4.5;4.5;1.5;5.0;0.250001;0.250001;0.875001;0.125001;0.875001;1.0
993;993;Do you have a big or small family?;{};;;GPT-4 generated;0,000001;0,000001;Big family, lots of relatives!;Quite a large family, actually.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;Small family, close-knit and supportive.;Small family, close-knit and supportive.;;;0.0;0.0;0.0;0.7130788564682007;0.7130788564682007;0.73870849609375;0.73870849609375;1.0;0.7317252159118652;;0.0;1.0;Binary Choice;1.5;2.0;4.5;1.0;2.0;5.0;0.250001;0.125001;0.0;0.250001;0.875001;1.0
994;994;Is it common to live with roommates?;{};;;GPT-4 generated;0,000001;0,000001;Yes, it's pretty common to have roommates.;Yes, quite common in big cities.;Family & Relationships;;Binary Choice;Society, Culture, and Relationships;Yes, it is common to live with roommates.;Yes, it is common to have roommates.;;;0.0;0.0;0.0;0.6926202774047852;0.6926202774047852;0.9183362126350404;0.9183362126350404;0.9522923231124878;0.7097630500793457;;0.0;1.0;Binary Choice;3.5;5.0;3.5;3.5;5.0;5.0;1.0;0.625001;0.625001;1.0;0.625001;1.0
995;995;How important are family traditions?;{};;;GPT-4 generated;0,000001;0,000001;Very important, they bring us together.;Family traditions are incredibly important, mate.;Family & Relationships;;Likert Scale;Society, Culture, and Relationships;Family traditions are very important.;Family traditions are very important.;;;0.0;0.0;0.0;0.843300998210907;0.843300998210907;0.6277285218238831;0.6277285218238831;1.000000238418579;0.6004638671875;;0.0;1.0;Likert scale;5.0;4.0;4.0;5.0;2.0;5.0;0.750001;1.0;1.0;0.250001;0.750001;1.0
996;996;Do you prefer driving or public transport?;{};;;GPT-4 generated;0,000001;0,000001;Driving, freedom to go anywhere anytime.;Public transport, less hassle and congestion.;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;Driving. Faster and more convenient.;Public transport.;;;0.0;0.0;0.0;1.0;1.0;0.6760320067405701;0.6760320067405701;0.5435068607330322;0.6148565411567688;;0.0;1.0;Multiple Choice;4.5;3.5;1.0;2.5;1.0;1.0;0.625001;0.875001;0.375001;0.0;0.0;0.0
997;997;How often do you travel abroad?;{};;;GPT-4 generated;0,000001;0,000001;Not often, maybe once a year.;Not very often, I'm afraid.;Travel & Commute;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;Not often, maybe once a year.;Not often, prefer local experiences.;;;0.0;0.0;0.0;0.6801803708076477;0.6801803708076477;0.9999995231628418;0.9999995231628418;0.6814736723899841;0.664839506149292;;0.0;1.0;Scale;2.0;5.0;4.5;4.5;2.0;4.0;1.0;0.250001;0.875001;0.250001;0.875001;0.750001
998;998;What's your favorite vacation destination?;{};;;GPT-4 generated;0,000001;0,000001;Hawaii, sun, surf, and relaxation!;The beautiful beaches of Barbados.;Travel & Commute;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Hawaii. Sun, beaches, and relaxation.;Cotswolds, England.;;;0.0;0.0;0.0;0.6814296841621399;0.6814296841621399;0.916437804698944;0.916437804698944;0.6266169548034668;0.6883700489997864;;0.0;1.0;Free-text;1.0;5.0;2.0;4.0;1.0;1.0;1.0;0.0;0.750001;0.0;0.250001;0.0
999;999;Do you prefer city breaks or countryside retreats?;{};;;GPT-4 generated;0,000001;0,000001;City breaks all the way, baby!;Countryside retreats, absolutely love nature!;Travel & Commute;;Binary Choice;Lifestyle, Entertainment, and Daily Living;City breaks for the win!;Countryside retreats, definitely.;;;0.0;0.0;0.0;0.7425917983055115;0.7425917983055115;0.7071593403816223;0.7071593403816223;0.6006807684898376;0.5961962342262268;;0.0;1.0;Multiple Choice;4.5;5.0;1.0;1.0;1.0;1.0;1.0;0.875001;0.0;0.0;0.0;0.0
1000;1000;Do you think university education should be free?;{};;;GPT-4 generated;0,000001;0,000001;Yes, education should be free.;Absolutely, education should be free!;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, education should be accessible to all.;Yes, university education should be free.;;;0.0;0.0;0.0;0.9437922239303588;0.9437922239303588;0.919641613960266;0.919641613960266;0.8313536643981934;0.9583226442337036;;0.0;1.0;Binary Choice;4.5;4.5;5.0;4.5;5.0;4.5;0.875001;0.875001;0.875001;1.0;1.0;0.875001
1001;1001;How do you feel about standardized testing?;{};;;GPT-4 generated;0,000001;0,000001;It's necessary but can be stressful.;Not a fan, quite unnecessary really.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;Standardized testing is necessary for evaluation.;Standardized testing has its pros and cons.;;;0.0;0.0;0.0;0.5347535014152527;0.5347535014152527;0.6570494771003723;0.6570494771003723;0.7223780155181885;0.6479352116584778;;0.0;1.0;Free-text;1.0;2.0;1.5;1.0;3.5;4.0;0.250001;0.0;0.0;0.625001;0.125001;0.750001
1002;1002;Did you attend public or private school?;{};;;GPT-4 generated;0,000001;0,000001;Public school.;Public school.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Private school.;Private school.;;;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;Binary Choice;4.0;4.0;5.0;4.5;4.5;5.0;0.750001;0.750001;0.875001;0.875001;1.0;1.0
1003;1003;"How important is a gap year""?""";{};;;GPT-4 generated;0,000001;0,000001;Not necessary, but can be beneficial.;Gap year is quite important, indeed.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;Not necessary, but can be beneficial.;Not necessary, but can be beneficial.;;;0.0;0.0;0.0;0.5604676008224487;0.5604676008224487;1.0;1.0;1.0;0.6381281018257141;;0.0;1.0;Scale;1.0;5.0;3.0;3.0;5.0;5.0;1.0;0.0;0.500001;1.0;0.500001;1.0
1004;1004;Do you prefer working from home or an office?;{};;;GPT-4 generated;0,000001;0,000001;Depends on the day and mood.;Office, for the social interaction, mate.;Work & Career;;Likert Scale;Lifestyle, Entertainment, and Daily Living;Office. More structure and social interaction.;Office. More structure and social interaction.;;;0.0;0.0;0.0;0.7554181814193726;0.7554181814193726;0.5750670433044434;0.5750670433044434;0.9999998807907104;0.5501711964607239;;0.0;1.0;Binary Choice;4.5;1.0;1.0;5.0;1.0;5.0;0.0;0.875001;1.0;0.0;0.0;1.0
1005;1005;How important is career growth to you?;{};;;GPT-4 generated;0,000001;0,000001;Very important, key to success.;Quite important, but not everything.;Work & Career;;Likert Scale;Lifestyle, Entertainment, and Daily Living;Career growth is very important to me.;Career growth is moderately important to me.;;;0.0;0.0;0.0;0.6400583982467651;0.6400583982467651;0.7115081548690796;0.7115081548690796;0.9315166473388672;0.7300927639007568;;0.0;1.0;Scale (Ordinal scale);4.0;2.0;3.5;1.0;2.0;4.5;0.250001;0.750001;0.0;0.250001;0.625001;0.875001
1006;1006;Do you work over the weekends?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't work weekends.;No, I don't work weekends.;Work & Career;;Binary Choice;Lifestyle, Entertainment, and Daily Living;No, I don't work weekends.;No, I don't work weekends.;;;0.0;0.0;0.0;0.9999999403953552;0.9999999403953552;0.9999999403953552;0.9999999403953552;0.9999999403953552;0.9999999403953552;;1.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1007;1007;How many hours do you work per week?;{};;;GPT-4 generated;0,000001;0,000001;40 hours per week, typically.;Around 40 hours per week, mate.;Work & Career;;Numerical Scale;Lifestyle, Entertainment, and Daily Living;I don't have a job.;Typically 40 hours per week.;;;0.0;0.0;0.0;0.8200600743293762;0.8200600743293762;0.5322853326797485;0.5322853326797485;0.560419499874115;0.883985698223114;;0.0;1.0;Numerical scale;5.0;1.0;4.5;1.0;5.0;1.0;0.0;1.0;0.0;1.0;0.875001;0.0
1008;1008;iOS or Android?;{};;;GPT-4 generated;0,000001;0,000001;Personal preference, but probably Android.;Android, mate. It's simply smashing.;Technology;;Binary Choice;Media, Technology, and Education;Personal preference, both have advantages.;iOS for academic prestige and simplicity.;;;0.0;0.0;0.0;0.5768235921859741;0.5768235921859741;0.6912006735801697;0.6912006735801697;0.4965375065803528;0.6177089810371399;;0.0;1.0;Multiple Choice;2.0;4.5;4.0;1.0;2.0;1.0;0.875001;0.250001;0.0;0.250001;0.750001;0.0
1009;1009;Do you prefer online shopping or in-store shopping?;{};;;GPT-4 generated;0,000001;0,000001;Online shopping, it's so convenient!;Online shopping, it's jolly convenient!;Technology;;Binary Choice;Media, Technology, and Education;In-store shopping is more convenient.;In-store shopping is more traditional.;;;0.0;0.0;0.0;0.6622549295425415;0.6622549295425415;0.7487740516662598;0.7487740516662598;0.8826568722724915;0.9061987400054932;;0.0;1.0;Binary Choice;2.0;4.0;5.0;2.0;2.0;4.0;0.750001;0.250001;0.250001;0.250001;1.0;0.750001
1010;1010;How often do you use social media?;{};;;GPT-4 generated;0,000001;0,000001;All day, every single day.;Not very often, I'm afraid.;Technology;;Likert Scale;Media, Technology, and Education;Occasionally, but not excessively.;Rarely, I prefer traditional academic pursuits.;;;0.0;0.0;0.0;0.5825029015541077;0.5825029015541077;0.4565861821174621;0.4565861821174621;0.6016795635223389;0.4906194508075714;;0.0;1.0;Scale;1.0;1.0;1.0;3.5;1.0;1.0;0.0;0.0;0.625001;0.0;0.0;0.0
1011;1011;Do you recycle?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I recycle.;Yes, of course we recycle!;Environment & Nature;;Binary Choice;Economy, Health, and Environment;Yes, I recycle.;Yes, I recycle whenever possible.;;;0.0;0.0;0.0;0.8012138605117798;0.8012138605117798;1.0000003576278689;1.0000003576278689;0.9448925852775574;0.8811595439910889;;0.0;1.0;Binary Choice;4.5;5.0;4.5;4.5;5.0;5.0;1.0;0.875001;0.875001;1.0;0.875001;1.0
1012;1012;Is climate change a concern for you?;{};;;GPT-4 generated;0,000001;0,000001;Yes, climate change is a concern.;Yes, climate change is a concern.;Environment & Nature;;Likert Scale;Economy, Health, and Environment;Yes, climate change is a concern.;Not my top priority, mate.;;;0.0;0.0;0.0;0.6222016215324402;0.6222016215324402;0.9999997615814208;0.9999997615814208;0.6222016215324402;0.9999997615814208;;1.0;1.0;Binary Choice;1.0;5.0;5.0;5.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
1013;1013;How often do you engage in outdoor activities?;{};;;GPT-4 generated;0,000001;0,000001;Not often, maybe once a month.;Not very often, I'm afraid.;Environment & Nature;;Likert Scale;Economy, Health, and Environment;Occasionally, but not very often.;Not often, too busy with work.;;;0.0;0.0;0.0;0.7180488705635071;0.7180488705635071;0.7024315595626831;0.7024315595626831;0.7133349776268005;0.6694489121437073;;0.0;1.0;Scale;4.5;4.0;4.5;4.5;3.5;4.0;0.750001;0.875001;0.875001;0.625001;0.875001;0.750001
1014;1014;Do you vote in every election?;{};;;GPT-4 generated;0,000001;0,000001;No, not every election.;Yes, I vote in every election.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;Yes, I vote in every election.;Yes, I vote in every election.;;;0.0;0.0;0.0;1.0;1.0;0.6929914951324463;0.6929914951324463;1.0;0.6929914951324463;;0.0;1.0;Binary Choice;5.0;4.5;4.5;5.0;2.0;5.0;0.875001;1.0;1.0;0.250001;0.875001;1.0
1015;1015;How do you feel about the monarchy?;{};;;GPT-4 generated;0,000001;0,000001;Don't care, we have democracy.;Love the monarchy, long live the Queen!;Education & Knowledge;;Likert Scale;Media, Technology, and Education;Monarchy is a symbol of tradition.;Monarchy is deeply respected and valued.;;;0.0;0.0;0.0;0.6040781736373901;0.6040781736373901;0.5027632713317871;0.5027632713317871;0.7990495562553406;0.570037841796875;;0.0;1.0;Free-text;4.0;1.0;1.0;2.0;1.0;4.0;0.0;0.750001;0.250001;0.0;0.0;0.750001
1016;1016;Do you trust your government?;{};;;GPT-4 generated;0,000001;0,000001;Yes, I trust my government.;Yes, I trust my government.;Education & Knowledge;;Likert Scale;Media, Technology, and Education;Yes, I trust my government.;Yes, I trust my government.;;;0.0;0.0;0.0;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;;1.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1017;1017;Do you prefer natural remedies or pharmaceuticals?;{};;;GPT-4 generated;0,000001;0,000001;Depends on the situation, but usually pharmaceuticals.;Depends on the ailment, really.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;Pharmaceuticals for quick and effective relief.;Natural remedies, they're more holistic.;;;0.0;0.0;0.0;0.6029001474380493;0.6029001474380493;0.6526758074760437;0.6526758074760437;0.6174017786979675;0.7415958046913147;;0.0;1.0;Binary Choice;1.0;3.0;4.5;2.0;1.0;2.0;0.500001;0.0;0.250001;0.0;0.875001;0.250001
1018;1018;How often do you visit the doctor?;{};;;GPT-4 generated;0,000001;0,000001;Once or twice a year.;Not very often, I'm afraid.;Health & Wellness;;Ordinal Scale;Economy, Health, and Environment;Not often, maybe once a year.;Not often, maybe once a year.;;;0.0;0.0;0.0;0.6522809863090515;0.6522809863090515;0.8226841688156128;0.8226841688156128;0.9999995231628418;0.6436208486557007;;0.0;1.0;Ordinal Scale;4.5;4.5;1.0;4.5;4.0;5.0;0.875001;0.875001;0.875001;0.750001;0.0;1.0
1019;1019;Are you a member of any wellness programs?;{};;;GPT-4 generated;0,000001;0,000001;No, I am not.;No, I am not.;Health & Wellness;;Binary Choice;Economy, Health, and Environment;No, I am not.;No, I am not.;;;0.0;0.0;0.0;1.000000238418579;1.000000238418579;1.000000238418579;1.000000238418579;1.000000238418579;1.000000238418579;;1.0;1.0;Binary Choice;5.0;5.0;5.0;5.0;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0
1020;1020;Do you go to church or any place of worship?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't go to church.;Not really, not my thing.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I do not.;No, I do not.;;;0.0;0.0;0.0;0.5922210216522217;0.5922210216522217;0.6728860139846802;0.6728860139846802;1.0000001192092896;0.6531137228012085;;0.0;1.0;Binary Choice;4.0;2.0;2.0;4.0;2.0;5.0;0.250001;0.750001;0.750001;0.250001;0.250001;1.0
1021;1021;How important is spirituality to you?;{};;;GPT-4 generated;0,000001;0,000001;Not important, but open to it.;Quite important, brings peace and purpose.;Spirituality & Religion;;Likert Scale;Economy, Health, and Environment;Not important, focused on finance.;Not important, focused on material success.;;;0.0;0.0;0.0;0.6626697182655334;0.6626697182655334;0.7602671384811401;0.7602671384811401;0.9173140525817872;0.6994967460632324;;0.0;1.0;Likert scale;1.0;2.0;1.0;1.0;3.5;4.5;0.250001;0.0;0.0;0.625001;0.0;0.875001
1022;1022;Do you believe in horoscopes?;{};;;GPT-4 generated;0,000001;0,000001;No, I don't believe in horoscopes.;Not really, but they're entertaining.;Spirituality & Religion;;Binary Choice;Economy, Health, and Environment;No, I don't believe in horoscopes.;Yes, I believe in horoscopes.;;;0.0;0.0;0.0;0.5627502799034119;0.5627502799034119;1.000000238418579;1.000000238418579;0.858493447303772;0.5527600049972534;;0.0;1.0;Binary Choice;2.0;5.0;1.0;1.5;4.5;4.5;1.0;0.250001;0.125001;0.875001;0.0;0.875001
1023;1023;Do you live in a flat, house, or other?;{};;;GPT-4 generated;0,000001;0,000001;I live in a house.;I live in a flat, mate.;Housing & Lifestyle;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;I am an AI assistant, no home.;House with a beautiful garden.;;;0.0;0.0;0.0;0.6554258465766907;0.6554258465766907;0.7181137800216675;0.7181137800216675;0.5125651359558105;0.8770304918289185;;0.0;1.0;Multiple Choice;1.0;1.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;0.500001;0.500001;0.0
